Extinction, scattering, and absorption properties computed for the
carbonaceous - silicate dust model of Weingartner & Draine (2001) and
Li & Draine (2001).

Model consists of mixture of carbonaceous grains, and amorphous
silicate grains.  Carbonaceous grains are PAH-like when small, and
graphite-like when large (see Li & Draine 2001).  Size distributions
from Weingartner & Draine (2001).  PAH optical properties are from Li
& Draine (2001).  Graphite and silicate optical properties from Draine
& Lee (1984), Laor & Draine (1993), Weingartner & Draine (2001), and
Li & Draine (2001).

Grain size distribution: Weingartner & Draine (2001) model for
"LMC 2" dust with C/H = b_C = 10.e-6 in two log-normal size
distributions.

The PAH/graphitic grains in the log-normal size distributions are
assumed to be 50% neutral and 50% ionized.  The PAH/graphitic grains
in the size distribution given by eq. (5,6) of Weingartner & Draine
(2001) are assumed to be 100% ionized.

Calculated by B.T. Draine, Princeton University, 2001.07.05

References:
Draine, B.T., & Lee, H.-M. 1984, "Optical Properties of Interstellar
    Graphite and Silicate Grains", Astrophys. J., 285, 89-108
Laor, A., & Draine, B.T. 1993, "Spectroscopic Constraints on the Properties
    of Dust in Active Galactic Nuclei", Astrophys. J., 402, 441-468
Li, A., & Draine, B.T. 2001, "Infrared Emission from Interstellar Dust. II.
    The Diffuse Interstellar Medium", Astrophys. J., 554, 778-802
Weingartner, J.C., & Draine, B.T. 2001, "Dust Grain-Size Distributions and 
    Extinction in the Milky Way, LMC, and SMC", Astrophys. J., 548, 296-309

Tabulated quantities:
lambda  = wavelength in vacuo (micron) [2401 values from 1.e-2 to 1.e4 um]
albedo  = (scattering cross section)/(extinction cross section)
g       = <cos(theta)> for scattered light
C_ext/H = extinction cross section per H nucleon (cm^2/H)
K_abs   = absorption cross section per mass of dust (cm^2/gram)

 lambda   albedo    g     C_ext/H    K_abs
(micron)                  (cm^2/H)  (cm^2/g)
--------- ------  ------ --------- ---------
5.957E+00 0.0724 -0.0319 2.483E-24 4.062E+02
5.991E+00 0.0705 -0.0316 2.484E-24 4.072E+02
6.026E+00 0.0686 -0.0313 2.490E-24 4.090E+02
6.060E+00 0.0666 -0.0310 2.502E-24 4.118E+02
6.095E+00 0.0645 -0.0307 2.519E-24 4.156E+02
6.131E+00 0.0624 -0.0305 2.540E-24 4.200E+02
6.166E+00 0.0604 -0.0302 2.556E-24 4.235E+02
6.202E+00 0.0589 -0.0299 2.556E-24 4.242E+02
6.237E+00 0.0580 -0.0297 2.533E-24 4.208E+02
6.273E+00 0.0574 -0.0299 2.494E-24 4.146E+02
6.310E+00 0.0568 -0.0299 2.460E-24 4.091E+02
6.346E+00 0.0563 -0.0286 2.419E-24 4.025E+02
6.383E+00 0.0557 -0.0284 2.385E-24 3.972E+02
6.419E+00 0.0549 -0.0281 2.357E-24 3.929E+02
6.457E+00 0.0541 -0.0279 2.334E-24 3.894E+02
6.494E+00 0.0532 -0.0277 2.314E-24 3.863E+02
6.531E+00 0.0523 -0.0274 2.296E-24 3.837E+02
6.569E+00 0.0513 -0.0272 2.280E-24 3.814E+02
6.607E+00 0.0504 -0.0269 2.265E-24 3.794E+02
6.645E+00 0.0494 -0.0267 2.252E-24 3.775E+02
6.683E+00 0.0484 -0.0264 2.239E-24 3.758E+02
6.722E+00 0.0474 -0.0262 2.227E-24 3.742E+02
6.761E+00 0.0465 -0.0260 2.216E-24 3.727E+02
6.800E+00 0.0455 -0.0258 2.206E-24 3.714E+02
6.839E+00 0.0445 -0.0255 2.197E-24 3.702E+02
6.879E+00 0.0436 -0.0253 2.189E-24 3.692E+02
6.918E+00 0.0426 -0.0251 2.182E-24 3.684E+02
6.958E+00 0.0416 -0.0249 2.176E-24 3.677E+02
6.998E+00 0.0406 -0.0247 2.173E-24 3.676E+02
7.039E+00 0.0396 -0.0245 2.172E-24 3.679E+02
7.079E+00 0.0386 -0.0242 2.174E-24 3.686E+02
7.120E+00 0.0375 -0.0240 2.176E-24 3.693E+02
7.161E+00 0.0364 -0.0238 2.185E-24 3.713E+02
7.203E+00 0.0352 -0.0237 2.202E-24 3.746E+02
7.244E+00 0.0339 -0.0235 2.226E-24 3.793E+02
7.286E+00 0.0326 -0.0233 2.259E-24 3.854E+02
7.328E+00 0.0312 -0.0231 2.295E-24 3.921E+02
7.371E+00 0.0297 -0.0229 2.345E-24 4.013E+02
7.413E+00 0.0282 -0.0227 2.411E-24 4.133E+02
7.456E+00 0.0265 -0.0226 2.494E-24 4.281E+02
7.499E+00 0.0249 -0.0224 2.591E-24 4.455E+02
7.542E+00 0.0232 -0.0222 2.705E-24 4.660E+02
7.586E+00 0.0215 -0.0220 2.840E-24 4.902E+02
7.630E+00 0.0199 -0.0219 2.994E-24 5.175E+02
7.674E+00 0.0183 -0.0217 3.163E-24 5.476E+02
7.718E+00 0.0169 -0.0215 3.344E-24 5.799E+02
7.762E+00 0.0156 -0.0213 3.541E-24 6.148E+02
7.807E+00 0.0143 -0.0212 3.760E-24 6.537E+02
7.852E+00 0.0131 -0.0210 4.003E-24 6.967E+02
7.898E+00 0.0120 -0.0209 4.271E-24 7.442E+02
7.943E+00 0.0109 -0.0207 4.566E-24 7.964E+02
7.989E+00 0.0100 -0.0205 4.889E-24 8.537E+02
8.035E+00 0.0091 -0.0203 5.250E-24 9.175E+02
8.082E+00 0.0083 -0.0201 5.642E-24 9.868E+02
8.128E+00 0.0075 -0.0199 6.060E-24 1.061E+03
8.175E+00 0.0069 -0.0197 6.507E-24 1.140E+03
8.222E+00 0.0063 -0.0194 6.979E-24 1.223E+03
8.270E+00 0.0058 -0.0191 7.469E-24 1.310E+03
8.318E+00 0.0054 -0.0189 7.893E-24 1.385E+03
8.366E+00 0.0050 -0.0186 8.311E-24 1.459E+03
8.414E+00 0.0047 -0.0183 8.699E-24 1.527E+03
8.463E+00 0.0044 -0.0181 9.070E-24 1.593E+03
8.511E+00 0.0042 -0.0178 9.426E-24 1.655E+03
8.561E+00 0.0040 -0.0175 9.781E-24 1.718E+03
8.610E+00 0.0037 -0.0172 1.014E-23 1.782E+03
8.660E+00 0.0035 -0.0169 1.052E-23 1.849E+03
8.710E+00 0.0034 -0.0166 1.094E-23 1.922E+03
8.760E+00 0.0032 -0.0163 1.139E-23 2.002E+03
8.810E+00 0.0030 -0.0160 1.188E-23 2.089E+03
8.861E+00 0.0029 -0.0156 1.241E-23 2.183E+03
8.913E+00 0.0027 -0.0152 1.298E-23 2.283E+03
8.964E+00 0.0026 -0.0148 1.357E-23 2.387E+03
9.016E+00 0.0024 -0.0144 1.417E-23 2.493E+03
9.068E+00 0.0023 -0.0139 1.475E-23 2.596E+03
9.120E+00 0.0022 -0.0135 1.532E-23 2.695E+03
9.173E+00 0.0021 -0.0131 1.582E-23 2.785E+03
9.226E+00 0.0021 -0.0127 1.627E-23 2.863E+03
9.279E+00 0.0020 -0.0123 1.663E-23 2.926E+03
9.333E+00 0.0020 -0.0119 1.689E-23 2.973E+03
9.386E+00 0.0019 -0.0116 1.707E-23 3.004E+03
9.441E+00 0.0019 -0.0113 1.714E-23 3.018E+03
9.495E+00 0.0019 -0.0110 1.713E-23 3.016E+03
9.550E+00 0.0019 -0.0108 1.705E-23 3.001E+03
9.605E+00 0.0019 -0.0106 1.690E-23 2.975E+03
9.661E+00 0.0019 -0.0104 1.669E-23 2.938E+03
9.716E+00 0.0018 -0.0103 1.646E-23 2.897E+03
9.772E+00 0.0018 -0.0101 1.621E-23 2.854E+03
9.829E+00 0.0018 -0.0100 1.598E-23 2.812E+03
9.886E+00 0.0018 -0.0099 1.574E-23 2.772E+03
9.943E+00 0.0018 -0.0097 1.552E-23 2.732E+03
1.000E+01 0.0018 -0.0096 1.531E-23 2.695E+03
1.006E+01 0.0018 -0.0095 1.511E-23 2.661E+03
1.012E+01 0.0018 -0.0094 1.492E-23 2.627E+03
1.017E+01 0.0018 -0.0092 1.473E-23 2.593E+03
1.023E+01 0.0018 -0.0091 1.452E-23 2.557E+03
1.029E+01 0.0018 -0.0090 1.429E-23 2.516E+03
1.035E+01 0.0018 -0.0089 1.403E-23 2.469E+03
1.041E+01 0.0018 -0.0088 1.371E-23 2.414E+03
1.047E+01 0.0018 -0.0087 1.337E-23 2.354E+03
1.053E+01 0.0018 -0.0086 1.300E-23 2.288E+03
1.059E+01 0.0018 -0.0086 1.261E-23 2.220E+03
1.065E+01 0.0018 -0.0085 1.223E-23 2.154E+03
1.072E+01 0.0018 -0.0085 1.187E-23 2.090E+03
1.078E+01 0.0018 -0.0085 1.154E-23 2.031E+03
1.084E+01 0.0018 -0.0084 1.122E-23 1.976E+03
1.090E+01 0.0018 -0.0084 1.093E-23 1.925E+03
1.096E+01 0.0018 -0.0084 1.066E-23 1.877E+03
1.103E+01 0.0018 -0.0084 1.040E-23 1.831E+03
1.109E+01 0.0018 -0.0084 1.015E-23 1.787E+03
1.116E+01 0.0018 -0.0084 9.900E-24 1.743E+03
1.122E+01 0.0018 -0.0084 9.659E-24 1.700E+03
1.128E+01 0.0018 -0.0084 9.419E-24 1.658E+03
1.135E+01 0.0018 -0.0084 9.178E-24 1.616E+03
1.142E+01 0.0018 -0.0084 8.937E-24 1.573E+03
1.148E+01 0.0018 -0.0085 8.713E-24 1.534E+03
1.155E+01 0.0019 -0.0078 8.491E-24 1.495E+03
1.161E+01 0.0018 -0.0081 8.274E-24 1.457E+03
1.168E+01 0.0018 -0.0081 8.071E-24 1.421E+03
1.175E+01 0.0018 -0.0082 7.861E-24 1.384E+03
1.182E+01 0.0018 -0.0082 7.651E-24 1.347E+03
1.189E+01 0.0018 -0.0082 7.442E-24 1.310E+03
1.195E+01 0.0019 -0.0082 7.231E-24 1.273E+03
1.202E+01 0.0019 -0.0082 7.022E-24 1.236E+03
1.209E+01 0.0019 -0.0083 6.818E-24 1.200E+03
1.216E+01 0.0019 -0.0083 6.621E-24 1.165E+03
1.223E+01 0.0019 -0.0083 6.445E-24 1.135E+03
1.230E+01 0.0019 -0.0084 6.281E-24 1.106E+03
1.237E+01 0.0019 -0.0084 6.121E-24 1.078E+03
1.245E+01 0.0019 -0.0085 5.958E-24 1.049E+03
1.252E+01 0.0019 -0.0085 5.796E-24 1.020E+03
1.259E+01 0.0019 -0.0086 5.638E-24 9.925E+02
1.266E+01 0.0019 -0.0087 5.483E-24 9.652E+02
1.274E+01 0.0019 -0.0088 5.328E-24 9.379E+02
1.281E+01 0.0019 -0.0088 5.178E-24 9.115E+02
1.288E+01 0.0019 -0.0089 5.032E-24 8.859E+02
1.296E+01 0.0019 -0.0090 4.896E-24 8.619E+02
1.303E+01 0.0019 -0.0091 4.769E-24 8.395E+02
1.311E+01 0.0019 -0.0091 4.647E-24 8.181E+02
1.318E+01 0.0019 -0.0092 4.531E-24 7.976E+02
1.326E+01 0.0019 -0.0093 4.415E-24 7.771E+02
1.334E+01 0.0019 -0.0094 4.303E-24 7.575E+02
1.341E+01 0.0019 -0.0094 4.196E-24 7.387E+02
1.349E+01 0.0018 -0.0095 4.094E-24 7.206E+02
1.357E+01 0.0018 -0.0096 3.995E-24 7.033E+02
1.365E+01 0.0018 -0.0097 3.906E-24 6.876E+02
1.372E+01 0.0018 -0.0098 3.826E-24 6.735E+02
1.380E+01 0.0018 -0.0099 3.756E-24 6.613E+02
1.388E+01 0.0018 -0.0100 3.703E-24 6.519E+02
1.396E+01 0.0017 -0.0101 3.662E-24 6.447E+02
1.404E+01 0.0017 -0.0102 3.633E-24 6.397E+02
1.413E+01 0.0017 -0.0103 3.619E-24 6.372E+02
1.421E+01 0.0016 -0.0104 3.618E-24 6.371E+02
1.429E+01 0.0016 -0.0104 3.629E-24 6.390E+02
1.437E+01 0.0015 -0.0105 3.650E-24 6.427E+02
1.445E+01 0.0015 -0.0106 3.680E-24 6.481E+02
1.454E+01 0.0014 -0.0106 3.718E-24 6.547E+02
1.462E+01 0.0014 -0.0107 3.762E-24 6.626E+02
1.471E+01 0.0013 -0.0107 3.814E-24 6.718E+02
1.479E+01 0.0012 -0.0108 3.870E-24 6.816E+02
1.488E+01 0.0012 -0.0108 3.924E-24 6.912E+02
1.496E+01 0.0012 -0.0108 3.980E-24 7.012E+02
1.505E+01 0.0011 -0.0109 4.037E-24 7.112E+02
1.514E+01 0.0011 -0.0109 4.095E-24 7.215E+02
1.522E+01 0.0010 -0.0109 4.158E-24 7.325E+02
1.531E+01 0.0010 -0.0109 4.222E-24 7.439E+02
1.540E+01 0.0010 -0.0109 4.288E-24 7.556E+02
1.549E+01 0.0009 -0.0110 4.357E-24 7.677E+02
1.558E+01 0.0009 -0.0110 4.427E-24 7.800E+02
1.567E+01 0.0008 -0.0110 4.498E-24 7.927E+02
1.576E+01 0.0008 -0.0110 4.571E-24 8.055E+02
1.585E+01 0.0008 -0.0110 4.645E-24 8.185E+02
1.594E+01 0.0008 -0.0110 4.720E-24 8.317E+02
1.603E+01 0.0007 -0.0110 4.795E-24 8.451E+02
1.613E+01 0.0007 -0.0110 4.872E-24 8.586E+02
1.622E+01 0.0007 -0.0110 4.952E-24 8.728E+02
1.631E+01 0.0007 -0.0109 5.044E-24 8.889E+02
1.641E+01 0.0006 -0.0109 5.151E-24 9.078E+02
1.650E+01 0.0006 -0.0109 5.193E-24 9.153E+02
1.660E+01 0.0006 -0.0109 5.253E-24 9.259E+02
1.669E+01 0.0006 -0.0109 5.321E-24 9.379E+02
1.679E+01 0.0006 -0.0108 5.388E-24 9.498E+02
1.688E+01 0.0005 -0.0108 5.452E-24 9.609E+02
1.698E+01 0.0005 -0.0108 5.513E-24 9.717E+02
1.708E+01 0.0005 -0.0108 5.571E-24 9.820E+02
1.718E+01 0.0005 -0.0107 5.626E-24 9.917E+02
1.728E+01 0.0005 -0.0107 5.680E-24 1.001E+03
1.738E+01 0.0005 -0.0106 5.732E-24 1.010E+03
1.748E+01 0.0005 -0.0106 5.779E-24 1.019E+03
1.758E+01 0.0004 -0.0106 5.821E-24 1.026E+03
1.768E+01 0.0004 -0.0105 5.859E-24 1.033E+03
1.778E+01 0.0004 -0.0105 5.890E-24 1.038E+03
1.789E+01 0.0004 -0.0104 5.914E-24 1.043E+03
1.799E+01 0.0004 -0.0104 5.935E-24 1.046E+03
1.809E+01 0.0004 -0.0104 5.954E-24 1.050E+03
1.820E+01 0.0004 -0.0103 5.973E-24 1.053E+03
1.830E+01 0.0004 -0.0103 5.973E-24 1.053E+03
1.841E+01 0.0004 -0.0102 5.953E-24 1.050E+03
1.851E+01 0.0004 -0.0102 5.932E-24 1.046E+03
1.862E+01 0.0004 -0.0102 5.909E-24 1.042E+03
1.873E+01 0.0004 -0.0101 5.882E-24 1.037E+03
1.884E+01 0.0004 -0.0101 5.850E-24 1.031E+03
1.895E+01 0.0004 -0.0101 5.812E-24 1.025E+03
1.905E+01 0.0004 -0.0101 5.768E-24 1.017E+03
1.916E+01 0.0004 -0.0101 5.720E-24 1.008E+03
1.928E+01 0.0004 -0.0101 5.667E-24 9.991E+02
1.939E+01 0.0003 -0.0101 5.609E-24 9.890E+02
1.950E+01 0.0003 -0.0101 5.547E-24 9.780E+02
1.961E+01 0.0003 -0.0101 5.482E-24 9.664E+02
1.972E+01 0.0003 -0.0102 5.413E-24 9.543E+02
1.984E+01 0.0003 -0.0102 5.341E-24 9.416E+02
1.995E+01 0.0003 -0.0103 5.267E-24 9.285E+02
2.007E+01 0.0003 -0.0103 5.192E-24 9.153E+02
2.018E+01 0.0003 -0.0104 5.117E-24 9.022E+02
2.030E+01 0.0003 -0.0104 5.043E-24 8.891E+02
2.042E+01 0.0003 -0.0104 4.979E-24 8.777E+02
2.054E+01 0.0003 -0.0105 4.920E-24 8.674E+02
2.065E+01 0.0003 -0.0105 4.865E-24 8.577E+02
2.077E+01 0.0003 -0.0105 4.810E-24 8.481E+02
2.089E+01 0.0003 -0.0106 4.758E-24 8.388E+02
2.101E+01 0.0003 -0.0106 4.706E-24 8.297E+02
2.113E+01 0.0003 -0.0106 4.650E-24 8.198E+02
2.126E+01 0.0003 -0.0106 4.590E-24 8.093E+02
2.138E+01 0.0003 -0.0107 4.526E-24 7.980E+02
2.150E+01 0.0003 -0.0107 4.467E-24 7.875E+02
2.163E+01 0.0003 -0.0107 4.409E-24 7.774E+02
2.175E+01 0.0003 -0.0107 4.355E-24 7.678E+02
2.188E+01 0.0003 -0.0107 4.301E-24 7.583E+02
2.200E+01 0.0003 -0.0108 4.247E-24 7.488E+02
2.213E+01 0.0003 -0.0108 4.194E-24 7.394E+02
2.226E+01 0.0003 -0.0108 4.137E-24 7.294E+02
2.239E+01 0.0003 -0.0108 4.081E-24 7.195E+02
2.252E+01 0.0003 -0.0108 4.026E-24 7.098E+02
2.265E+01 0.0003 -0.0108 3.973E-24 7.006E+02
2.278E+01 0.0003 -0.0109 3.924E-24 6.919E+02
2.291E+01 0.0003 -0.0109 3.877E-24 6.836E+02
2.304E+01 0.0003 -0.0109 3.833E-24 6.759E+02
2.317E+01 0.0003 -0.0109 3.791E-24 6.684E+02
2.331E+01 0.0003 -0.0109 3.748E-24 6.608E+02
2.344E+01 0.0003 -0.0109 3.704E-24 6.531E+02
2.358E+01 0.0003 -0.0110 3.658E-24 6.449E+02
2.371E+01 0.0003 -0.0110 3.612E-24 6.369E+02
2.385E+01 0.0003 -0.0110 3.567E-24 6.290E+02
2.399E+01 0.0003 -0.0110 3.527E-24 6.219E+02
2.413E+01 0.0002 -0.0110 3.487E-24 6.148E+02
2.427E+01 0.0002 -0.0111 3.448E-24 6.079E+02
2.441E+01 0.0002 -0.0111 3.408E-24 6.008E+02
2.455E+01 0.0002 -0.0112 3.367E-24 5.937E+02
2.469E+01 0.0002 -0.0113 3.328E-24 5.868E+02
2.483E+01 0.0002 -0.0113 3.289E-24 5.799E+02
2.497E+01 0.0002 -0.0114 3.250E-24 5.731E+02
2.512E+01 0.0002 -0.0114 3.212E-24 5.663E+02
2.526E+01 0.0002 -0.0115 3.174E-24 5.596E+02
2.541E+01 0.0002 -0.0115 3.136E-24 5.530E+02
2.556E+01 0.0002 -0.0115 3.099E-24 5.465E+02
2.570E+01 0.0002 -0.0116 3.063E-24 5.401E+02
2.585E+01 0.0002 -0.0116 3.027E-24 5.337E+02
2.600E+01 0.0002 -0.0116 2.992E-24 5.275E+02
2.615E+01 0.0002 -0.0116 2.957E-24 5.214E+02
2.630E+01 0.0002 -0.0116 2.922E-24 5.153E+02
2.645E+01 0.0002 -0.0117 2.888E-24 5.093E+02
2.661E+01 0.0002 -0.0117 2.855E-24 5.034E+02
2.676E+01 0.0002 -0.0117 2.822E-24 4.976E+02
2.692E+01 0.0002 -0.0117 2.790E-24 4.919E+02
2.707E+01 0.0002 -0.0117 2.757E-24 4.862E+02
2.723E+01 0.0002 -0.0117 2.726E-24 4.806E+02
2.738E+01 0.0002 -0.0117 2.695E-24 4.751E+02
2.754E+01 0.0002 -0.0117 2.664E-24 4.697E+02
2.770E+01 0.0002 -0.0117 2.634E-24 4.644E+02
2.786E+01 0.0002 -0.0117 2.604E-24 4.591E+02
2.802E+01 0.0002 -0.0117 2.574E-24 4.539E+02
2.818E+01 0.0002 -0.0117 2.545E-24 4.488E+02
2.835E+01 0.0002 -0.0117 2.517E-24 4.438E+02
2.851E+01 0.0002 -0.0117 2.488E-24 4.388E+02
2.867E+01 0.0002 -0.0117 2.460E-24 4.338E+02
2.884E+01 0.0002 -0.0117 2.433E-24 4.290E+02
2.901E+01 0.0002 -0.0117 2.406E-24 4.242E+02
2.917E+01 0.0002 -0.0117 2.379E-24 4.194E+02
2.934E+01 0.0002 -0.0117 2.352E-24 4.148E+02
2.951E+01 0.0002 -0.0116 2.326E-24 4.102E+02
2.968E+01 0.0002 -0.0116 2.300E-24 4.056E+02
2.985E+01 0.0002 -0.0116 2.275E-24 4.011E+02
3.003E+01 0.0002 -0.0116 2.249E-24 3.966E+02
3.020E+01 0.0002 -0.0116 2.224E-24 3.921E+02
3.037E+01 0.0002 -0.0115 2.199E-24 3.877E+02
3.055E+01 0.0002 -0.0115 2.174E-24 3.834E+02
3.073E+01 0.0002 -0.0115 2.150E-24 3.791E+02
3.090E+01 0.0002 -0.0115 2.126E-24 3.748E+02
3.108E+01 0.0002 -0.0115 2.102E-24 3.706E+02
3.126E+01 0.0002 -0.0114 2.078E-24 3.665E+02
3.144E+01 0.0002 -0.0114 2.055E-24 3.624E+02
3.162E+01 0.0002 -0.0114 2.033E-24 3.584E+02
3.181E+01 0.0002 -0.0113 2.010E-24 3.544E+02
3.199E+01 0.0002 -0.0113 1.988E-24 3.505E+02
3.217E+01 0.0001 -0.0113 1.966E-24 3.467E+02
3.236E+01 0.0001 -0.0112 1.944E-24 3.429E+02
3.255E+01 0.0001 -0.0112 1.923E-24 3.391E+02
3.273E+01 0.0001 -0.0111 1.902E-24 3.354E+02
3.292E+01 0.0001 -0.0111 1.881E-24 3.317E+02
3.311E+01 0.0001 -0.0111 1.861E-24 3.281E+02
3.330E+01 0.0001 -0.0110 1.840E-24 3.245E+02
3.350E+01 0.0001 -0.0110 1.820E-24 3.210E+02
3.369E+01 0.0001 -0.0109 1.801E-24 3.176E+02
3.388E+01 0.0001 -0.0109 1.782E-24 3.143E+02
3.408E+01 0.0001 -0.0108 1.763E-24 3.109E+02
3.428E+01 0.0001 -0.0107 1.745E-24 3.077E+02
3.447E+01 0.0001 -0.0107 1.726E-24 3.044E+02
3.467E+01 0.0001 -0.0106 1.708E-24 3.012E+02
3.487E+01 0.0001 -0.0106 1.690E-24 2.981E+02
3.508E+01 0.0001 -0.0105 1.673E-24 2.950E+02
3.528E+01 0.0001 -0.0104 1.655E-24 2.919E+02
3.548E+01 0.0001 -0.0104 1.638E-24 2.888E+02
3.569E+01 0.0001 -0.0103 1.621E-24 2.858E+02
3.589E+01 0.0001 -0.0103 1.604E-24 2.828E+02
3.610E+01 0.0001 -0.0102 1.587E-24 2.798E+02
3.631E+01 0.0001 -0.0101 1.570E-24 2.769E+02
3.652E+01 0.0001 -0.0100 1.554E-24 2.740E+02
3.673E+01 0.0001 -0.0100 1.538E-24 2.712E+02
3.694E+01 0.0001 -0.0099 1.522E-24 2.684E+02
3.715E+01 0.0001 -0.0098 1.506E-24 2.656E+02
3.737E+01 0.0001 -0.0098 1.490E-24 2.628E+02
3.758E+01 0.0001 -0.0097 1.475E-24 2.601E+02
3.780E+01 0.0001 -0.0096 1.459E-24 2.572E+02
3.802E+01 0.0001 -0.0095 1.443E-24 2.544E+02
3.824E+01 0.0001 -0.0095 1.427E-24 2.517E+02
3.846E+01 0.0001 -0.0094 1.412E-24 2.489E+02
3.868E+01 0.0001 -0.0093 1.396E-24 2.462E+02
3.890E+01 0.0001 -0.0092 1.381E-24 2.435E+02
3.913E+01 0.0001 -0.0092 1.366E-24 2.408E+02
3.936E+01 0.0001 -0.0091 1.350E-24 2.381E+02
3.958E+01 0.0001 -0.0090 1.335E-24 2.355E+02
3.981E+01 0.0001 -0.0089 1.321E-24 2.329E+02
4.004E+01 0.0001 -0.0088 1.306E-24 2.303E+02
4.027E+01 0.0001 -0.0087 1.291E-24 2.277E+02
4.050E+01 0.0001 -0.0087 1.277E-24 2.252E+02
4.074E+01 0.0001 -0.0086 1.263E-24 2.227E+02
4.097E+01 0.0001 -0.0085 1.249E-24 2.202E+02
4.121E+01 0.0001 -0.0084 1.235E-24 2.177E+02
4.145E+01 0.0001 -0.0083 1.221E-24 2.152E+02
4.169E+01 0.0001 -0.0082 1.207E-24 2.128E+02
4.193E+01 0.0001 -0.0082 1.193E-24 2.104E+02
4.217E+01 0.0001 -0.0081 1.179E-24 2.080E+02
4.241E+01 0.0001 -0.0080 1.166E-24 2.056E+02
4.266E+01 0.0001 -0.0079 1.153E-24 2.033E+02
4.290E+01 0.0001 -0.0078 1.139E-24 2.009E+02
4.315E+01 0.0001 -0.0077 1.126E-24 1.986E+02
4.340E+01 0.0001 -0.0076 1.113E-24 1.964E+02
4.365E+01 0.0001 -0.0075 1.101E-24 1.941E+02
4.390E+01 0.0001 -0.0074 1.088E-24 1.919E+02
4.416E+01 0.0001 -0.0073 1.075E-24 1.897E+02
4.441E+01 0.0001 -0.0072 1.063E-24 1.875E+02
4.467E+01 0.0001 -0.0071 1.051E-24 1.853E+02
4.493E+01 0.0001 -0.0070 1.039E-24 1.832E+02
4.519E+01 0.0001 -0.0068 1.027E-24 1.810E+02
4.545E+01 0.0001 -0.0067 1.015E-24 1.789E+02
4.571E+01 0.0001 -0.0065 1.003E-24 1.769E+02
4.597E+01 0.0001 -0.0064 9.914E-25 1.748E+02
4.624E+01 0.0001 -0.0062 9.800E-25 1.728E+02
4.651E+01 0.0001 -0.0061 9.687E-25 1.708E+02
4.677E+01 0.0001 -0.0059 9.574E-25 1.688E+02
4.704E+01 0.0001 -0.0058 9.463E-25 1.669E+02
4.732E+01 0.0001 -0.0056 9.354E-25 1.650E+02
4.759E+01 0.0001 -0.0054 9.245E-25 1.630E+02
4.786E+01 0.0001 -0.0053 9.138E-25 1.611E+02
4.814E+01 0.0001 -0.0051 9.032E-25 1.593E+02
4.842E+01 0.0001 -0.0049 8.927E-25 1.574E+02
4.870E+01 0.0001 -0.0047 8.823E-25 1.556E+02
4.898E+01 0.0001 -0.0045 8.720E-25 1.538E+02
4.926E+01 0.0001 -0.0043 8.618E-25 1.520E+02
4.955E+01 0.0001 -0.0042 8.517E-25 1.502E+02
4.983E+01 0.0001 -0.0040 8.418E-25 1.485E+02
5.012E+01 0.0001 -0.0038 8.319E-25 1.467E+02
5.041E+01 0.0001 -0.0036 8.221E-25 1.450E+02
5.070E+01 0.0001 -0.0034 8.124E-25 1.433E+02
5.099E+01 0.0001 -0.0031 8.028E-25 1.416E+02
5.129E+01 0.0001 -0.0029 7.933E-25 1.399E+02
5.158E+01 0.0001 -0.0027 7.839E-25 1.382E+02
5.188E+01 0.0001 -0.0025 7.746E-25 1.366E+02
5.218E+01 0.0001 -0.0023 7.654E-25 1.350E+02
5.248E+01 0.0001 -0.0021 7.562E-25 1.334E+02
5.278E+01 0.0001 -0.0019 7.472E-25 1.318E+02
5.309E+01 0.0001 -0.0017 7.382E-25 1.302E+02
5.339E+01 0.0001 -0.0015 7.293E-25 1.286E+02
5.370E+01 0.0001 -0.0013 7.206E-25 1.271E+02
5.401E+01 0.0001 -0.0011 7.119E-25 1.255E+02
5.433E+01 0.0001 -0.0009 7.033E-25 1.240E+02
5.464E+01 0.0001 -0.0007 6.949E-25 1.225E+02
5.495E+01 0.0001 -0.0005 6.865E-25 1.211E+02
5.527E+01 0.0001 -0.0003 6.782E-25 1.196E+02
5.559E+01 0.0001 -0.0001 6.700E-25 1.182E+02
5.591E+01 0.0001  0.0001 6.619E-25 1.167E+02
5.623E+01 0.0001  0.0003 6.539E-25 1.153E+02
5.656E+01 0.0001  0.0004 6.460E-25 1.139E+02
5.689E+01 0.0001  0.0006 6.383E-25 1.126E+02
5.721E+01 0.0001  0.0008 6.306E-25 1.112E+02
5.754E+01 0.0001  0.0010 6.229E-25 1.099E+02
5.788E+01 0.0001  0.0012 6.154E-25 1.085E+02
5.821E+01 0.0001  0.0014 6.080E-25 1.072E+02
5.855E+01 0.0000  0.0015 6.006E-25 1.059E+02
5.888E+01 0.0000  0.0017 5.933E-25 1.046E+02
5.922E+01 0.0000  0.0019 5.861E-25 1.034E+02
5.957E+01 0.0000  0.0020 5.790E-25 1.021E+02
5.991E+01 0.0000  0.0022 5.719E-25 1.009E+02
6.026E+01 0.0000  0.0023 5.649E-25 9.963E+01
6.060E+01 0.0000  0.0025 5.580E-25 9.841E+01
6.095E+01 0.0000  0.0026 5.512E-25 9.720E+01
6.131E+01 0.0000  0.0028 5.444E-25 9.601E+01
6.166E+01 0.0000  0.0029 5.377E-25 9.482E+01
6.202E+01 0.0000  0.0031 5.311E-25 9.366E+01
6.237E+01 0.0000  0.0032 5.245E-25 9.250E+01
