# DUSTEM extinction cross-section for NH=10^21 H/cm2 : sigma (x 1e-21) [cm2/H]
# 
# Grain types 
# nr of grain types - nr of lambda
# lambda (microns)   ABS(1) ... ABS(ntype)  SCA(1) ... SCA(ntype)  EXT(Total)
# 
# CM20 CM20 aPyM5 aOlM5
 4   800
  1.063200E-001  1.131680E+000  6.965628E-002  1.940700E-001  1.946410E-001  5.579280E-003  4.483746E-002  1.759523E-001  1.672229E-001  1.983639E+000
  1.080600E-001  1.073387E+000  6.967474E-002  1.941169E-001  1.946777E-001  5.334624E-003  4.459465E-002  1.757742E-001  1.667026E-001  1.924262E+000
  1.098400E-001  1.017566E+000  6.963433E-002  1.939476E-001  1.945666E-001  5.089858E-003  4.434234E-002  1.758333E-001  1.663511E-001  1.867331E+000
  1.116400E-001  9.650966E-001  6.954107E-002  1.937676E-001  1.944398E-001  4.850723E-003  4.408539E-002  1.759746E-001  1.660187E-001  1.813775E+000
  1.134800E-001  9.147828E-001  6.940421E-002  1.937538E-001  1.942316E-001  4.617435E-003  4.382120E-002  1.752402E-001  1.653747E-001  1.761226E+000
  1.153400E-001  8.681847E-001  6.921337E-002  1.936988E-001  1.939868E-001  4.388415E-003  4.354129E-002  1.739090E-001  1.643428E-001  1.711265E+000
  1.172300E-001  8.234439E-001  6.899077E-002  1.936677E-001  1.936917E-001  4.170048E-003  4.327199E-002  1.725335E-001  1.633189E-001  1.663089E+000
  1.191600E-001  7.823730E-001  6.871957E-002  1.935379E-001  1.933045E-001  3.953622E-003  4.298120E-002  1.711628E-001  1.623300E-001  1.618363E+000
  1.211200E-001  7.426665E-001  6.842614E-002  1.933272E-001  1.928460E-001  3.749239E-003  4.270593E-002  1.698708E-001  1.614064E-001  1.574998E+000
  1.231100E-001  7.069761E-001  6.808890E-002  1.928808E-001  1.922051E-001  3.549695E-003  4.241487E-002  1.685926E-001  1.606826E-001  1.535391E+000
  1.251300E-001  6.726396E-001  6.773700E-002  1.926596E-001  1.921517E-001  3.361403E-003  4.214470E-002  1.686457E-001  1.596032E-001  1.498943E+000
  1.271800E-001  6.416252E-001  6.737054E-002  1.917510E-001  1.917411E-001  3.180675E-003  4.185462E-002  1.705988E-001  1.604460E-001  1.468568E+000
  1.292700E-001  6.121935E-001  6.698797E-002  1.909721E-001  1.912475E-001  3.009299E-003  4.158256E-002  1.716660E-001  1.604485E-001  1.438107E+000
  1.314000E-001  5.852491E-001  6.659709E-002  1.899130E-001  1.907180E-001  2.846068E-003  4.128520E-002  1.716687E-001  1.608340E-001  1.409111E+000
  1.335600E-001  5.604271E-001  6.620821E-002  1.896921E-001  1.901852E-001  2.692861E-003  4.102941E-002  1.711045E-001  1.611698E-001  1.382509E+000
  1.357500E-001  5.374873E-001  6.582600E-002  1.887321E-001  1.896807E-001  2.548680E-003  4.075702E-002  1.722120E-001  1.612326E-001  1.358476E+000
  1.379800E-001  5.168784E-001  6.546072E-002  1.878506E-001  1.891063E-001  2.414144E-003  4.049494E-002  1.725906E-001  1.616714E-001  1.336467E+000
  1.402500E-001  4.974001E-001  6.510064E-002  1.869298E-001  1.884867E-001  2.287326E-003  4.024100E-002  1.731864E-001  1.624575E-001  1.316090E+000
  1.425500E-001  4.805827E-001  6.478046E-002  1.857969E-001  1.877478E-001  2.171490E-003  4.000089E-002  1.737928E-001  1.633831E-001  1.298256E+000
  1.448900E-001  4.643207E-001  6.446559E-002  1.848693E-001  1.871205E-001  2.061989E-003  3.976616E-002  1.740993E-001  1.639826E-001  1.280686E+000
  1.472700E-001  4.507981E-001  6.421167E-002  1.838535E-001  1.863011E-001  1.963826E-003  3.955197E-002  1.746187E-001  1.648997E-001  1.266199E+000
  1.496900E-001  4.377433E-001  6.396942E-002  1.829691E-001  1.856025E-001  1.871447E-003  3.934278E-002  1.750161E-001  1.655359E-001  1.252050E+000
  1.521500E-001  4.268126E-001  6.378732E-002  1.821608E-001  1.847326E-001  1.789052E-003  3.915737E-002  1.755729E-001  1.665293E-001  1.240542E+000
  1.546500E-001  4.166946E-001  6.363130E-002  1.812273E-001  1.838474E-001  1.712840E-003  3.898297E-002  1.765225E-001  1.673620E-001  1.229981E+000
  1.571900E-001  4.082650E-001  6.353281E-002  1.805177E-001  1.828389E-001  1.644939E-003  3.883509E-002  1.771799E-001  1.678710E-001  1.220685E+000
  1.597700E-001  4.011707E-001  6.347017E-002  1.799917E-001  1.817227E-001  1.583605E-003  3.870744E-002  1.773796E-001  1.685833E-001  1.212609E+000
  1.623900E-001  3.955529E-001  6.346001E-002  1.793635E-001  1.804206E-001  1.528783E-003  3.859570E-002  1.773218E-001  1.688886E-001  1.205132E+000
  1.650600E-001  3.922840E-001  6.350117E-002  1.788206E-001  1.784197E-001  1.480697E-003  3.851790E-002  1.770339E-001  1.696034E-001  1.199661E+000
  1.677700E-001  3.904078E-001  6.357640E-002  1.764392E-001  1.767292E-001  1.437331E-003  3.844880E-002  1.793614E-001  1.695175E-001  1.195918E+000
  1.705300E-001  3.928009E-001  6.370946E-002  1.736749E-001  1.727771E-001  1.401084E-003  3.844294E-002  1.799468E-001  1.713399E-001  1.194093E+000
  1.733300E-001  3.963954E-001  6.387810E-002  1.699486E-001  1.700307E-001  1.367816E-003  3.840985E-002  1.803581E-001  1.710944E-001  1.191483E+000
  1.761800E-001  4.070860E-001  6.410650E-002  1.647711E-001  1.661626E-001  1.341883E-003  3.844080E-002  1.813943E-001  1.727497E-001  1.196053E+000
  1.790700E-001  4.193042E-001  6.434634E-002  1.602445E-001  1.626637E-001  1.317992E-003  3.848723E-002  1.814673E-001  1.741711E-001  1.202002E+000
  1.820100E-001  4.396548E-001  6.465711E-002  1.572327E-001  1.576786E-001  1.300193E-003  3.856684E-002  1.822537E-001  1.780569E-001  1.219401E+000
  1.850000E-001  4.627531E-001  6.498409E-002  1.539943E-001  1.557360E-001  1.284413E-003  3.866325E-002  1.843416E-001  1.791865E-001  1.240943E+000
  1.880400E-001  4.925908E-001  6.535036E-002  1.538443E-001  1.529146E-001  1.272942E-003  3.879553E-002  1.841932E-001  1.823680E-001  1.271330E+000
  1.911300E-001  5.254237E-001  6.573927E-002  1.525733E-001  1.517208E-001  1.263657E-003  3.894808E-002  1.858437E-001  1.846576E-001  1.306170E+000
