Extinction, scattering, and absorption properties computed for the
carbonaceous - silicate dust model of Weingartner & Draine (2001) and
Li & Draine (2001).

Model consists of mixture of carbonaceous grains, and amorphous
silicate grains.  Carbonaceous grains are PAH-like when small, and
graphite-like when large (see Li & Draine 2001).  Size distributions
from Weingartner & Draine (2001).  PAH optical properties are from Li
& Draine (2001).  Graphite and silicate optical properties from Draine
& Lee (1984), Laor & Draine (1993), Weingartner & Draine (2001), and
Li & Draine (2001).

Grain size distribution: Weingartner & Draine (2001) model for
"SMC bar" dust with C/H = b_C = 0 in two log-normal size
distributions.

The PAH/graphitic grains in the log-normal size distributions are
assumed to be 50% neutral and 50% ionized.  The PAH/graphitic grains
in the size distribution given by eq. (5,6) of Weingartner & Draine
(2001) are assumed to be 100% ionized.

Calculated by B.T. Draine, Princeton University, 2001.07.05

References:
Draine, B.T., & Lee, H.-M. 1984, "Optical Properties of Interstellar
    Graphite and Silicate Grains", Astrophys. J., 285, 89-108
Laor, A., & Draine, B.T. 1993, "Spectroscopic Constraints on the Properties
    of Dust in Active Galactic Nuclei", Astrophys. J., 402, 441-468
Li, A., & Draine, B.T. 2001, "Infrared Emission from Interstellar Dust. II.
    The Diffuse Interstellar Medium", Astrophys. J., 554, 778-802
Weingartner, J.C., & Draine, B.T. 2001, "Dust Grain-Size Distributions and 
    Extinction in the Milky Way, LMC, and SMC", Astrophys. J., 548, 296-309

Tabulated quantities:
lambda  = wavelength in vacuo (micron) [2401 values from 1.e-2 to 1.e4 um]
albedo  = (scattering cross section)/(extinction cross section)
g       = <cos(theta)> for scattered light
C_ext/H = extinction cross section per H nucleon (cm^2/H)
K_abs   = absorption cross section per mass of dust (cm^2/gram)

 lambda   albedo    g     C_ext/H    K_abs
(micron)                  (cm^2/H)  (cm^2/g)
--------- ------  ------ --------- ---------
7.328E+01 0.0000  0.0103 2.375E-25 6.774E+01
7.371E+01 0.0000  0.0107 2.346E-25 6.690E+01
7.413E+01 0.0000  0.0110 2.317E-25 6.608E+01
7.456E+01 0.0000  0.0114 2.288E-25 6.526E+01
7.499E+01 0.0000  0.0117 2.260E-25 6.445E+01
7.542E+01 0.0000  0.0120 2.232E-25 6.365E+01
7.586E+01 0.0000  0.0123 2.204E-25 6.287E+01
7.630E+01 0.0000  0.0126 2.177E-25 6.209E+01
7.674E+01 0.0000  0.0129 2.150E-25 6.131E+01
7.718E+01 0.0000  0.0132 2.123E-25 6.055E+01
7.762E+01 0.0000  0.0135 2.097E-25 5.980E+01
7.807E+01 0.0000  0.0137 2.071E-25 5.906E+01
7.852E+01 0.0000  0.0140 2.045E-25 5.833E+01
7.898E+01 0.0000  0.0142 2.020E-25 5.761E+01
7.943E+01 0.0000  0.0144 1.995E-25 5.690E+01
7.989E+01 0.0000  0.0146 1.970E-25 5.620E+01
8.035E+01 0.0000  0.0148 1.946E-25 5.550E+01
8.082E+01 0.0000  0.0150 1.922E-25 5.481E+01
8.128E+01 0.0000  0.0151 1.898E-25 5.413E+01
8.175E+01 0.0000  0.0152 1.874E-25 5.346E+01
8.222E+01 0.0000  0.0154 1.851E-25 5.280E+01
8.270E+01 0.0000  0.0155 1.828E-25 5.215E+01
8.318E+01 0.0000  0.0155 1.806E-25 5.150E+01
8.366E+01 0.0000  0.0156 1.783E-25 5.087E+01
8.414E+01 0.0000  0.0157 1.761E-25 5.024E+01
8.463E+01 0.0000  0.0157 1.740E-25 4.962E+01
8.511E+01 0.0000  0.0157 1.718E-25 4.901E+01
8.561E+01 0.0000  0.0157 1.697E-25 4.840E+01
8.610E+01 0.0000  0.0157 1.676E-25 4.781E+01
8.660E+01 0.0000  0.0156 1.655E-25 4.721E+01
8.710E+01 0.0000  0.0156 1.635E-25 4.663E+01
8.760E+01 0.0000  0.0155 1.615E-25 4.606E+01
8.810E+01 0.0000  0.0154 1.595E-25 4.549E+01
8.861E+01 0.0000  0.0153 1.575E-25 4.493E+01
8.913E+01 0.0000  0.0152 1.556E-25 4.437E+01
8.964E+01 0.0000  0.0151 1.537E-25 4.383E+01
9.016E+01 0.0000  0.0150 1.518E-25 4.329E+01
9.068E+01 0.0000  0.0149 1.499E-25 4.276E+01
9.120E+01 0.0000  0.0147 1.481E-25 4.224E+01
9.173E+01 0.0000  0.0146 1.463E-25 4.172E+01
9.226E+01 0.0000  0.0144 1.445E-25 4.121E+01
9.279E+01 0.0000  0.0143 1.427E-25 4.071E+01
9.333E+01 0.0000  0.0142 1.410E-25 4.021E+01
9.386E+01 0.0000  0.0140 1.392E-25 3.972E+01
9.441E+01 0.0000  0.0138 1.375E-25 3.923E+01
9.495E+01 0.0000  0.0137 1.359E-25 3.875E+01
9.550E+01 0.0000  0.0135 1.342E-25 3.828E+01
9.605E+01 0.0000  0.0134 1.326E-25 3.781E+01
9.661E+01 0.0000  0.0132 1.310E-25 3.735E+01
9.716E+01 0.0000  0.0130 1.294E-25 3.690E+01
9.772E+01 0.0000  0.0128 1.278E-25 3.645E+01
9.829E+01 0.0000  0.0127 1.262E-25 3.600E+01
9.886E+01 0.0000  0.0125 1.247E-25 3.557E+01
9.943E+01 0.0000  0.0123 1.232E-25 3.513E+01
1.000E+02 0.0000  0.0121 1.217E-25 3.471E+01
1.006E+02 0.0000  0.0119 1.202E-25 3.429E+01
1.012E+02 0.0000  0.0117 1.187E-25 3.387E+01
1.017E+02 0.0000  0.0115 1.173E-25 3.346E+01
1.023E+02 0.0000  0.0113 1.159E-25 3.305E+01
1.029E+02 0.0000  0.0111 1.145E-25 3.265E+01
1.035E+02 0.0000  0.0108 1.131E-25 3.226E+01
1.041E+02 0.0000  0.0106 1.117E-25 3.187E+01
1.047E+02 0.0000  0.0103 1.104E-25 3.148E+01
1.053E+02 0.0000  0.0101 1.090E-25 3.110E+01
1.059E+02 0.0000  0.0098 1.077E-25 3.072E+01
1.065E+02 0.0000  0.0096 1.064E-25 3.035E+01
1.072E+02 0.0000  0.0093 1.051E-25 2.999E+01
1.078E+02 0.0000  0.0091 1.039E-25 2.962E+01
1.084E+02 0.0000  0.0088 1.026E-25 2.927E+01
1.090E+02 0.0000  0.0086 1.014E-25 2.892E+01
1.096E+02 0.0000  0.0083 1.002E-25 2.857E+01
1.103E+02 0.0000  0.0080 9.897E-26 2.823E+01
1.109E+02 0.0000  0.0078 9.779E-26 2.789E+01
1.116E+02 0.0000  0.0075 9.662E-26 2.756E+01
1.122E+02 0.0000  0.0073 9.548E-26 2.723E+01
1.128E+02 0.0000  0.0070 9.434E-26 2.691E+01
1.135E+02 0.0000  0.0067 9.323E-26 2.659E+01
1.142E+02 0.0000  0.0065 9.213E-26 2.628E+01
1.148E+02 0.0000  0.0062 9.105E-26 2.597E+01
1.155E+02 0.0000  0.0060 8.998E-26 2.567E+01
1.161E+02 0.0000  0.0057 8.893E-26 2.537E+01
1.168E+02 0.0000  0.0055 8.789E-26 2.507E+01
1.175E+02 0.0000  0.0052 8.687E-26 2.478E+01
1.182E+02 0.0000  0.0050 8.586E-26 2.449E+01
1.189E+02 0.0000  0.0048 8.486E-26 2.421E+01
1.195E+02 0.0000  0.0045 8.388E-26 2.392E+01
1.202E+02 0.0000  0.0043 8.291E-26 2.365E+01
1.209E+02 0.0000  0.0041 8.195E-26 2.337E+01
1.216E+02 0.0000  0.0038 8.101E-26 2.311E+01
1.223E+02 0.0000  0.0036 8.008E-26 2.284E+01
1.230E+02 0.0000  0.0034 7.916E-26 2.258E+01
1.237E+02 0.0000  0.0032 7.826E-26 2.232E+01
1.245E+02 0.0000  0.0030 7.738E-26 2.207E+01
1.252E+02 0.0000  0.0027 7.651E-26 2.182E+01
1.259E+02 0.0000  0.0025 7.565E-26 2.158E+01
1.266E+02 0.0000  0.0023 7.481E-26 2.134E+01
1.274E+02 0.0000  0.0021 7.398E-26 2.110E+01
1.281E+02 0.0000  0.0019 7.317E-26 2.087E+01
1.288E+02 0.0000  0.0017 7.237E-26 2.064E+01
1.296E+02 0.0000  0.0016 7.158E-26 2.042E+01
1.303E+02 0.0000  0.0014 7.081E-26 2.020E+01
1.311E+02 0.0000  0.0012 7.004E-26 1.998E+01
1.318E+02 0.0000  0.0010 6.929E-26 1.976E+01
1.326E+02 0.0000  0.0008 6.854E-26 1.955E+01
1.334E+02 0.0000  0.0007 6.780E-26 1.934E+01
1.341E+02 0.0000  0.0005 6.706E-26 1.913E+01
1.349E+02 0.0000  0.0003 6.632E-26 1.892E+01
1.357E+02 0.0000  0.0001 6.558E-26 1.871E+01
1.365E+02 0.0000  0.0000 6.483E-26 1.849E+01
1.372E+02 0.0000 -0.0002 6.407E-26 1.828E+01
1.380E+02 0.0000 -0.0003 6.331E-26 1.806E+01
1.388E+02 0.0000 -0.0005 6.254E-26 1.784E+01
1.396E+02 0.0000 -0.0007 6.177E-26 1.762E+01
1.404E+02 0.0000 -0.0008 6.100E-26 1.740E+01
1.413E+02 0.0000 -0.0009 6.023E-26 1.718E+01
1.421E+02 0.0000 -0.0011 5.946E-26 1.696E+01
1.429E+02 0.0000 -0.0012 5.871E-26 1.674E+01
1.437E+02 0.0000 -0.0014 5.796E-26 1.653E+01
1.445E+02 0.0000 -0.0015 5.722E-26 1.632E+01
1.454E+02 0.0000 -0.0016 5.649E-26 1.611E+01
1.462E+02 0.0000 -0.0018 5.578E-26 1.591E+01
1.471E+02 0.0000 -0.0019 5.507E-26 1.571E+01
1.479E+02 0.0000 -0.0020 5.438E-26 1.551E+01
1.488E+02 0.0000 -0.0022 5.370E-26 1.532E+01
1.496E+02 0.0000 -0.0023 5.303E-26 1.513E+01
1.505E+02 0.0000 -0.0024 5.238E-26 1.494E+01
1.514E+02 0.0000 -0.0025 5.173E-26 1.476E+01
1.522E+02 0.0000 -0.0026 5.110E-26 1.458E+01
1.531E+02 0.0000 -0.0027 5.047E-26 1.440E+01
1.540E+02 0.0000 -0.0029 4.986E-26 1.422E+01
1.549E+02 0.0000 -0.0030 4.925E-26 1.405E+01
1.558E+02 0.0000 -0.0031 4.866E-26 1.388E+01
1.567E+02 0.0000 -0.0032 4.807E-26 1.371E+01
1.576E+02 0.0000 -0.0033 4.749E-26 1.355E+01
1.585E+02 0.0000 -0.0034 4.692E-26 1.338E+01
1.594E+02 0.0000 -0.0035 4.636E-26 1.322E+01
1.603E+02 0.0000 -0.0036 4.580E-26 1.307E+01
1.613E+02 0.0000 -0.0037 4.526E-26 1.291E+01
1.622E+02 0.0000 -0.0038 4.472E-26 1.276E+01
1.631E+02 0.0000 -0.0038 4.419E-26 1.260E+01
1.641E+02 0.0000 -0.0039 4.366E-26 1.245E+01
1.650E+02 0.0000 -0.0040 4.314E-26 1.231E+01
1.660E+02 0.0000 -0.0041 4.263E-26 1.216E+01
1.669E+02 0.0000 -0.0042 4.213E-26 1.202E+01
1.679E+02 0.0000 -0.0043 4.163E-26 1.187E+01
1.688E+02 0.0000 -0.0044 4.114E-26 1.173E+01
1.698E+02 0.0000 -0.0044 4.065E-26 1.160E+01
1.708E+02 0.0000 -0.0045 4.017E-26 1.146E+01
1.718E+02 0.0000 -0.0046 3.970E-26 1.132E+01
1.728E+02 0.0000 -0.0047 3.923E-26 1.119E+01
1.738E+02 0.0000 -0.0048 3.877E-26 1.106E+01
1.748E+02 0.0000 -0.0048 3.832E-26 1.093E+01
1.758E+02 0.0000 -0.0049 3.787E-26 1.080E+01
1.768E+02 0.0000 -0.0050 3.742E-26 1.067E+01
1.778E+02 0.0000 -0.0050 3.698E-26 1.055E+01
1.789E+02 0.0000 -0.0051 3.655E-26 1.043E+01
1.799E+02 0.0000 -0.0052 3.612E-26 1.030E+01
1.809E+02 0.0000 -0.0052 3.570E-26 1.018E+01
1.820E+02 0.0000 -0.0053 3.528E-26 1.006E+01
1.830E+02 0.0000 -0.0054 3.487E-26 9.945E+00
1.841E+02 0.0000 -0.0054 3.446E-26 9.829E+00
1.851E+02 0.0000 -0.0055 3.406E-26 9.714E+00
1.862E+02 0.0000 -0.0056 3.366E-26 9.600E+00
1.873E+02 0.0000 -0.0056 3.326E-26 9.488E+00
1.884E+02 0.0000 -0.0057 3.288E-26 9.377E+00
1.895E+02 0.0000 -0.0057 3.249E-26 9.268E+00
1.905E+02 0.0000 -0.0058 3.211E-26 9.160E+00
1.916E+02 0.0000 -0.0059 3.174E-26 9.053E+00
1.928E+02 0.0000 -0.0059 3.137E-26 8.947E+00
1.939E+02 0.0000 -0.0060 3.100E-26 8.843E+00
1.950E+02 0.0000 -0.0060 3.064E-26 8.740E+00
1.961E+02 0.0000 -0.0061 3.028E-26 8.638E+00
1.972E+02 0.0000 -0.0061 2.993E-26 8.537E+00
1.984E+02 0.0000 -0.0062 2.958E-26 8.437E+00
1.995E+02 0.0000 -0.0062 2.924E-26 8.339E+00
2.007E+02 0.0000 -0.0063 2.890E-26 8.242E+00
2.018E+02 0.0000 -0.0063 2.856E-26 8.146E+00
2.030E+02 0.0000 -0.0064 2.823E-26 8.051E+00
2.042E+02 0.0000 -0.0064 2.790E-26 7.957E+00
2.054E+02 0.0000 -0.0065 2.757E-26 7.864E+00
2.065E+02 0.0000 -0.0065 2.725E-26 7.772E+00
2.077E+02 0.0000 -0.0066 2.693E-26 7.682E+00
2.089E+02 0.0000 -0.0066 2.662E-26 7.592E+00
2.101E+02 0.0000 -0.0067 2.631E-26 7.504E+00
2.113E+02 0.0000 -0.0067 2.600E-26 7.416E+00
2.126E+02 0.0000 -0.0068 2.570E-26 7.330E+00
2.138E+02 0.0000 -0.0068 2.540E-26 7.245E+00
2.150E+02 0.0000 -0.0068 2.510E-26 7.160E+00
2.163E+02 0.0000 -0.0069 2.481E-26 7.077E+00
2.175E+02 0.0000 -0.0069 2.452E-26 6.994E+00
2.188E+02 0.0000 -0.0070 2.424E-26 6.913E+00
2.200E+02 0.0000 -0.0070 2.395E-26 6.833E+00
2.213E+02 0.0000 -0.0070 2.368E-26 6.753E+00
2.226E+02 0.0000 -0.0071 2.340E-26 6.674E+00
2.239E+02 0.0000 -0.0071 2.313E-26 6.597E+00
2.252E+02 0.0000 -0.0071 2.286E-26 6.520E+00
2.265E+02 0.0000 -0.0072 2.259E-26 6.444E+00
2.278E+02 0.0000 -0.0072 2.233E-26 6.370E+00
2.291E+02 0.0000 -0.0073 2.207E-26 6.296E+00
2.304E+02 0.0000 -0.0073 2.182E-26 6.223E+00
2.317E+02 0.0000 -0.0073 2.156E-26 6.151E+00
2.331E+02 0.0000 -0.0074 2.131E-26 6.080E+00
2.344E+02 0.0000 -0.0074 2.107E-26 6.009E+00
2.358E+02 0.0000 -0.0074 2.082E-26 5.940E+00
2.371E+02 0.0000 -0.0075 2.058E-26 5.871E+00
2.385E+02 0.0000 -0.0075 2.034E-26 5.803E+00
2.399E+02 0.0000 -0.0075 2.011E-26 5.736E+00
2.413E+02 0.0000 -0.0075 1.987E-26 5.667E+00
2.427E+02 0.0000 -0.0076 1.963E-26 5.599E+00
2.441E+02 0.0000 -0.0076 1.939E-26 5.532E+00
2.455E+02 0.0000 -0.0076 1.916E-26 5.464E+00
2.469E+02 0.0000 -0.0077 1.892E-26 5.397E+00
2.483E+02 0.0000 -0.0077 1.869E-26 5.331E+00
2.497E+02 0.0000 -0.0077 1.846E-26 5.265E+00
2.512E+02 0.0000 -0.0078 1.822E-26 5.197E+00
2.526E+02 0.0000 -0.0078 1.798E-26 5.128E+00
2.541E+02 0.0000 -0.0078 1.774E-26 5.061E+00
2.556E+02 0.0000 -0.0078 1.751E-26 4.994E+00
2.570E+02 0.0000 -0.0079 1.728E-26 4.928E+00
2.585E+02 0.0000 -0.0079 1.705E-26 4.862E+00
2.600E+02 0.0000 -0.0079 1.682E-26 4.797E+00
2.615E+02 0.0000 -0.0079 1.659E-26 4.733E+00
2.630E+02 0.0000 -0.0080 1.637E-26 4.670E+00
2.645E+02 0.0000 -0.0080 1.615E-26 4.607E+00
2.661E+02 0.0000 -0.0080 1.594E-26 4.546E+00
2.676E+02 0.0000 -0.0080 1.573E-26 4.486E+00
2.692E+02 0.0000 -0.0081 1.552E-26 4.427E+00
2.707E+02 0.0000 -0.0081 1.531E-26 4.368E+00
2.723E+02 0.0000 -0.0081 1.511E-26 4.311E+00
2.738E+02 0.0000 -0.0081 1.491E-26 4.254E+00
2.754E+02 0.0000 -0.0081 1.472E-26 4.198E+00
2.770E+02 0.0000 -0.0082 1.453E-26 4.144E+00
2.786E+02 0.0000 -0.0082 1.434E-26 4.090E+00
2.802E+02 0.0000 -0.0082 1.415E-26 4.037E+00
2.818E+02 0.0000 -0.0082 1.397E-26 3.985E+00
2.835E+02 0.0000 -0.0082 1.379E-26 3.933E+00
2.851E+02 0.0000 -0.0083 1.361E-26 3.882E+00
2.867E+02 0.0000 -0.0083 1.344E-26 3.832E+00
2.884E+02 0.0000 -0.0083 1.326E-26 3.783E+00
2.901E+02 0.0000 -0.0083 1.309E-26 3.735E+00
2.917E+02 0.0000 -0.0083 1.293E-26 3.687E+00
2.934E+02 0.0000 -0.0084 1.276E-26 3.640E+00
2.951E+02 0.0000 -0.0084 1.260E-26 3.593E+00
2.968E+02 0.0000 -0.0084 1.244E-26 3.547E+00
2.985E+02 0.0000 -0.0084 1.228E-26 3.502E+00
3.003E+02 0.0000 -0.0084 1.212E-26 3.458E+00
3.020E+02 0.0000 -0.0084 1.197E-26 3.414E+00
3.037E+02 0.0000 -0.0085 1.182E-26 3.371E+00
3.055E+02 0.0000 -0.0085 1.167E-26 3.328E+00
3.073E+02 0.0000 -0.0085 1.152E-26 3.286E+00
3.090E+02 0.0000 -0.0085 1.138E-26 3.245E+00
3.108E+02 0.0000 -0.0085 1.123E-26 3.204E+00
3.126E+02 0.0000 -0.0085 1.109E-26 3.164E+00
3.144E+02 0.0000 -0.0086 1.095E-26 3.124E+00
3.162E+02 0.0000 -0.0086 1.082E-26 3.085E+00
3.181E+02 0.0000 -0.0086 1.068E-26 3.047E+00
3.199E+02 0.0000 -0.0086 1.055E-26 3.009E+00
3.217E+02 0.0000 -0.0086 1.042E-26 2.971E+00
3.236E+02 0.0000 -0.0086 1.029E-26 2.934E+00
3.255E+02 0.0000 -0.0086 1.016E-26 2.898E+00
3.273E+02 0.0000 -0.0087 1.003E-26 2.862E+00
3.292E+02 0.0000 -0.0087 9.910E-27 2.827E+00
3.311E+02 0.0000 -0.0087 9.788E-27 2.792E+00
3.330E+02 0.0000 -0.0087 9.668E-27 2.758E+00
3.350E+02 0.0000 -0.0087 9.549E-27 2.724E+00
3.369E+02 0.0000 -0.0087 9.432E-27 2.690E+00
3.388E+02 0.0000 -0.0087 9.317E-27 2.657E+00
3.408E+02 0.0000 -0.0087 9.203E-27 2.625E+00
3.428E+02 0.0000 -0.0088 9.091E-27 2.593E+00
3.447E+02 0.0000 -0.0088 8.980E-27 2.561E+00
3.467E+02 0.0000 -0.0088 8.871E-27 2.530E+00
3.487E+02 0.0000 -0.0088 8.764E-27 2.500E+00
3.508E+02 0.0000 -0.0088 8.658E-27 2.469E+00
3.528E+02 0.0000 -0.0088 8.553E-27 2.440E+00
3.548E+02 0.0000 -0.0088 8.450E-27 2.410E+00
3.569E+02 0.0000 -0.0088 8.348E-27 2.381E+00
3.589E+02 0.0000 -0.0088 8.248E-27 2.353E+00
3.610E+02 0.0000 -0.0089 8.149E-27 2.325E+00
3.631E+02 0.0000 -0.0089 8.052E-27 2.297E+00
3.652E+02 0.0000 -0.0089 7.956E-27 2.269E+00
3.673E+02 0.0000 -0.0089 7.861E-27 2.242E+00
3.694E+02 0.0000 -0.0089 7.768E-27 2.216E+00
3.715E+02 0.0000 -0.0089 7.676E-27 2.189E+00
3.737E+02 0.0000 -0.0089 7.585E-27 2.163E+00
3.758E+02 0.0000 -0.0089 7.495E-27 2.138E+00
3.780E+02 0.0000 -0.0089 7.407E-27 2.113E+00
3.802E+02 0.0000 -0.0089 7.320E-27 2.088E+00
3.824E+02 0.0000 -0.0089 7.234E-27 2.063E+00
3.846E+02 0.0000 -0.0089 7.149E-27 2.039E+00
3.868E+02 0.0000 -0.0090 7.065E-27 2.015E+00
3.890E+02 0.0000 -0.0090 6.983E-27 1.992E+00
3.913E+02 0.0000 -0.0090 6.901E-27 1.969E+00
3.936E+02 0.0000 -0.0090 6.821E-27 1.946E+00
3.958E+02 0.0000 -0.0090 6.742E-27 1.923E+00
3.981E+02 0.0000 -0.0090 6.664E-27 1.901E+00
4.004E+02 0.0000 -0.0090 6.587E-27 1.879E+00
4.027E+02 0.0000 -0.0090 6.511E-27 1.857E+00
4.050E+02 0.0000 -0.0090 6.437E-27 1.836E+00
4.074E+02 0.0000 -0.0090 6.363E-27 1.815E+00
4.097E+02 0.0000 -0.0090 6.290E-27 1.794E+00
4.121E+02 0.0000 -0.0090 6.218E-27 1.774E+00
4.145E+02 0.0000 -0.0090 6.147E-27 1.753E+00
4.169E+02 0.0000 -0.0090 6.078E-27 1.734E+00
4.193E+02 0.0000 -0.0090 6.009E-27 1.714E+00
4.217E+02 0.0000 -0.0090 5.941E-27 1.695E+00
4.241E+02 0.0000 -0.0090 5.874E-27 1.675E+00
4.266E+02 0.0000 -0.0091 5.807E-27 1.656E+00
4.290E+02 0.0000 -0.0091 5.742E-27 1.638E+00
4.315E+02 0.0000 -0.0091 5.678E-27 1.619E+00
4.340E+02 0.0000 -0.0091 5.614E-27 1.601E+00
4.365E+02 0.0000 -0.0091 5.551E-27 1.583E+00
4.390E+02 0.0000 -0.0091 5.490E-27 1.566E+00
4.416E+02 0.0000 -0.0091 5.429E-27 1.548E+00
4.441E+02 0.0000 -0.0091 5.368E-27 1.531E+00
4.467E+02 0.0000 -0.0091 5.309E-27 1.514E+00
4.493E+02 0.0000 -0.0091 5.250E-27 1.498E+00
4.519E+02 0.0000 -0.0091 5.192E-27 1.481E+00
4.545E+02 0.0000 -0.0091 5.135E-27 1.465E+00
4.571E+02 0.0000 -0.0091 5.078E-27 1.449E+00
4.597E+02 0.0000 -0.0091 5.023E-27 1.433E+00
4.624E+02 0.0000 -0.0091 4.968E-27 1.417E+00
4.651E+02 0.0000 -0.0091 4.913E-27 1.401E+00
4.677E+02 0.0000 -0.0091 4.860E-27 1.386E+00
4.704E+02 0.0000 -0.0091 4.807E-27 1.371E+00
4.732E+02 0.0000 -0.0091 4.754E-27 1.356E+00
4.759E+02 0.0000 -0.0091 4.703E-27 1.341E+00
4.786E+02 0.0000 -0.0091 4.652E-27 1.327E+00
4.814E+02 0.0000 -0.0091 4.601E-27 1.313E+00
4.842E+02 0.0000 -0.0091 4.552E-27 1.298E+00
4.870E+02 0.0000 -0.0091 4.503E-27 1.284E+00
4.898E+02 0.0000 -0.0091 4.454E-27 1.271E+00
4.926E+02 0.0000 -0.0091 4.407E-27 1.257E+00
4.955E+02 0.0000 -0.0091 4.360E-27 1.243E+00
4.983E+02 0.0000 -0.0091 4.313E-27 1.230E+00
5.012E+02 0.0000 -0.0091 4.267E-27 1.217E+00
5.041E+02 0.0000 -0.0091 4.222E-27 1.204E+00
5.070E+02 0.0000 -0.0091 4.177E-27 1.191E+00
5.099E+02 0.0000 -0.0091 4.132E-27 1.179E+00
5.129E+02 0.0000 -0.0091 4.089E-27 1.166E+00
5.158E+02 0.0000 -0.0091 4.046E-27 1.154E+00
5.188E+02 0.0000 -0.0091 4.003E-27 1.142E+00
5.218E+02 0.0000 -0.0091 3.961E-27 1.130E+00
5.248E+02 0.0000 -0.0091 3.919E-27 1.118E+00
5.278E+02 0.0000 -0.0091 3.878E-27 1.106E+00
5.309E+02 0.0000 -0.0091 3.838E-27 1.095E+00
5.339E+02 0.0000 -0.0091 3.798E-27 1.083E+00
5.370E+02 0.0000 -0.0091 3.758E-27 1.072E+00
5.401E+02 0.0000 -0.0091 3.719E-27 1.061E+00
5.433E+02 0.0000 -0.0091 3.681E-27 1.050E+00
5.464E+02 0.0000 -0.0091 3.643E-27 1.039E+00
5.495E+02 0.0000 -0.0091 3.605E-27 1.028E+00
5.527E+02 0.0000 -0.0091 3.568E-27 1.018E+00
5.559E+02 0.0000 -0.0091 3.531E-27 1.007E+00
5.591E+02 0.0000 -0.0091 3.495E-27 9.970E-01
5.623E+02 0.0000 -0.0091 3.459E-27 9.868E-01
5.656E+02 0.0000 -0.0091 3.424E-27 9.767E-01
5.689E+02 0.0000 -0.0091 3.389E-27 9.667E-01
5.721E+02 0.0000 -0.0091 3.355E-27 9.569E-01
5.754E+02 0.0000 -0.0091 3.321E-27 9.472E-01
5.788E+02 0.0000 -0.0091 3.287E-27 9.376E-01
5.821E+02 0.0000 -0.0091 3.254E-27 9.282E-01
5.855E+02 0.0000 -0.0091 3.221E-27 9.188E-01
5.888E+02 0.0000 -0.0091 3.189E-27 9.096E-01
5.922E+02 0.0000 -0.0091 3.157E-27 9.004E-01
5.957E+02 0.0000 -0.0091 3.125E-27 8.914E-01
5.991E+02 0.0000 -0.0091 3.094E-27 8.825E-01
6.026E+02 0.0000 -0.0091 3.063E-27 8.737E-01
6.060E+02 0.0000 -0.0091 3.033E-27 8.650E-01
6.095E+02 0.0000 -0.0091 3.002E-27 8.564E-01
6.131E+02 0.0000 -0.0090 2.973E-27 8.479E-01
6.166E+02 0.0000 -0.0090 2.943E-27 8.395E-01
6.202E+02 0.0000 -0.0090 2.914E-27 8.312E-01
6.237E+02 0.0000 -0.0090 2.885E-27 8.230E-01
6.273E+02 0.0000 -0.0090 2.857E-27 8.149E-01
6.310E+02 0.0000 -0.0090 2.829E-27 8.069E-01
6.346E+02 0.0000 -0.0090 2.801E-27 7.990E-01
6.383E+02 0.0000 -0.0090 2.774E-27 7.911E-01
6.419E+02 0.0000 -0.0090 2.747E-27 7.834E-01
6.457E+02 0.0000 -0.0090 2.720E-27 7.758E-01
6.494E+02 0.0000 -0.0090 2.693E-27 7.682E-01
6.531E+02 0.0000 -0.0090 2.667E-27 7.607E-01
6.569E+02 0.0000 -0.0090 2.641E-27 7.534E-01
6.607E+02 0.0000 -0.0090 2.616E-27 7.461E-01
6.645E+02 0.0000 -0.0090 2.591E-27 7.390E-01
6.683E+02 0.0000 -0.0090 2.566E-27 7.320E-01
6.722E+02 0.0000 -0.0090 2.542E-27 7.250E-01
6.761E+02 0.0000 -0.0090 2.518E-27 7.181E-01
6.800E+02 0.0000 -0.0090 2.494E-27 7.113E-01
6.839E+02 0.0000 -0.0089 2.470E-27 7.045E-01
6.879E+02 0.0000 -0.0089 2.446E-27 6.978E-01
6.918E+02 0.0000 -0.0089 2.423E-27 6.911E-01
6.958E+02 0.0000 -0.0089 2.400E-27 6.846E-01
6.998E+02 0.0000 -0.0089 2.377E-27 6.781E-01
7.039E+02 0.0000 -0.0089 2.355E-27 6.716E-01
7.079E+02 0.0000 -0.0089 2.332E-27 6.653E-01
7.120E+02 0.0000 -0.0089 2.310E-27 6.590E-01
7.161E+02 0.0000 -0.0089 2.288E-27 6.527E-01
7.203E+02 0.0000 -0.0089 2.267E-27 6.466E-01
7.244E+02 0.0000 -0.0089 2.245E-27 6.405E-01
7.286E+02 0.0000 -0.0089 2.224E-27 6.345E-01
7.328E+02 0.0000 -0.0089 2.203E-27 6.285E-01
7.371E+02 0.0000 -0.0088 2.183E-27 6.226E-01
7.413E+02 0.0000 -0.0088 2.162E-27 6.168E-01
7.456E+02 0.0000 -0.0088 2.142E-27 6.110E-01
7.499E+02 0.0000 -0.0088 2.122E-27 6.053E-01
7.542E+02 0.0000 -0.0088 2.102E-27 5.996E-01
7.586E+02 0.0000 -0.0088 2.083E-27 5.941E-01
7.630E+02 0.0000 -0.0088 2.063E-27 5.886E-01
7.674E+02 0.0000 -0.0088 2.044E-27 5.831E-01
7.718E+02 0.0000 -0.0088 2.025E-27 5.777E-01
7.762E+02 0.0000 -0.0088 2.007E-27 5.724E-01
7.807E+02 0.0000 -0.0088 1.988E-27 5.670E-01
